cancer,drug,logrank_p,cox_hr,n_sens,n_res,fdr_q
TCGA-CHOL,Epirubicin,0.942896989422421,0.997680251004429,17,16,0.9744437288454759
TCGA-CHOL,Erlotinib,0.47516084326474284,0.9861934928487719,17,16,0.9744437288454759
TCGA-CHOL,Fludarabine,0.3005494934256031,1.1854304925640007,17,16,0.9744437288454759
TCGA-CHOL,Foretinib,0.45430211896981665,2.0494808427150484,17,16,0.9744437288454759
TCGA-CHOL,Fulvestrant,0.6184453937850656,1.1340670021604742,17,16,0.9744437288454759
TCGA-CHOL,GDC0810,0.6973446213329957,0.8363200574413665,17,16,0.9744437288454759
TCGA-CHOL,GSK-LSD1,0.6852931926417998,1.6748666183458973,17,16,0.9744437288454759
TCGA-CHOL,GSK-LSD1-2HCl ,0.7172077163395669,0.7583224115123924,17,16,0.9744437288454759
TCGA-CHOL,GSK1904529A,0.8218204048824658,0.9593197266637887,17,16,0.9744437288454759
TCGA-CHOL,GSK2110183B,0.8020361405177976,1.2476755613537294,17,16,0.9744437288454759
TCGA-CHOL,GSK2256098C,0.8970104859617869,0.8623594943208126,17,16,0.9744437288454759
TCGA-CHOL,GSK2276186C,0.7550377177249269,1.4690288003144483,17,16,0.9744437288454759
TCGA-CHOL,GSK2578215A,0.8015695735442365,1.4596223336415317,17,16,0.9744437288454759
TCGA-CHOL,GSK2606414,0.823928478140076,1.6870813591337812,17,16,0.9744437288454759
TCGA-CHOL,GSK269962A,0.7871285834497472,1.0326093122598503,17,16,0.9744437288454759
TCGA-CHOL,GSK2801,0.7904694990256045,1.5392505414905238,17,16,0.9744437288454759
TCGA-CHOL,GSK2830371,0.8598053506176182,1.2363591584235525,17,16,0.9744437288454759
TCGA-CHOL,GSK2830371A,0.8192293017647203,1.5421717346966077,17,16,0.9744437288454759
TCGA-CHOL,GSK3337463A,0.3136815541057472,0.8493226833078834,17,16,0.9744437288454759
TCGA-CHOL,GSK343,0.5925624836785803,1.2363562079730552,17,16,0.9744437288454759
TCGA-CHOL,GSK591,0.8718385723875006,1.3801928727414623,17,16,0.9744437288454759
TCGA-CHOL,GSK626616AC,0.37789141232085055,1.0057044496366903,17,16,0.9744437288454759
TCGA-CHOL,GW441756,0.6694955523486374,0.8740621677089412,17,16,0.9744437288454759
TCGA-CHOL,Gallibiscoquinazole,0.2723262714114441,1.083053103815712,17,16,0.9744437288454759
TCGA-CHOL,Gefitinib,0.752330952553982,1.2799627726411802,17,16,0.9744437288454759
TCGA-CHOL,Gemcitabine,0.6080470443126498,0.9094743907081225,17,16,0.9744437288454759
TCGA-CHOL,HKMTI-1-005,0.8478060938909269,0.9934685339549675,17,16,0.9744437288454759
TCGA-CHOL,I-BET-762,0.9119383233291682,1.5125359905344453,17,16,0.9744437288454759
TCGA-CHOL,I-BRD9,0.5169628917703288,1.4417638718900512,17,16,0.9744437288454759
TCGA-CHOL,IAP_5620,0.9262580178253519,1.1502425635456168,17,16,0.9744437288454759
TCGA-CHOL,ICL-SIRT078,0.3353151096433099,0.9060251392791845,17,16,0.9744437288454759
TCGA-CHOL,IGF1R_3801,0.21287777453275694,0.9512914603915882,17,16,0.9744437288454759
TCGA-CHOL,IOX2,0.9382840998992305,2.01373248583561,17,16,0.9744437288454759
TCGA-CHOL,IRAK4_4710,0.7721327023808607,1.7144384327070845,17,16,0.9744437288454759
TCGA-CHOL,IWP-2,0.8536401489633617,1.0702641961079324,17,16,0.9744437288454759
TCGA-CHOL,Ibrutinib,0.4565814984608597,1.5324696777431268,17,16,0.9744437288454759
TCGA-CHOL,Ipatasertib,0.784286438336729,1.3971278049636642,17,16,0.9744437288454759
TCGA-CHOL,Irinotecan,0.2581015014024163,0.9039410993186834,17,16,0.9744437288454759
TCGA-CHOL,JAK1_8709,0.4643455429875796,1.7951077269716027,17,16,0.9744437288454759
TCGA-CHOL,JAK_8517,0.441024592295971,0.9832156170358131,17,16,0.9744437288454759
TCGA-CHOL,JNK Inhibitor VIII,0.8884804341601972,1.1426814826530232,17,16,0.9744437288454759
