Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cancer,drug
prerank,Protein Secretion,0.4672336418471026,1.8880151383912556,0.0,0.0020336053280459597,0.02,20/44,18.52%,DST;CAV2;ARFGAP3;AP3B1;DNM1L;GALC;CLTC;ARCN1;ADAM10;ATP1A1;GNAS;AP2B1;AP3S1;ARFIP1;COPB1;ARFGEF2;GBF1;DOP1A;ARFGEF1;CLCN3,TCGA-MESO,Remodelin
prerank,Fatty Acid Metabolism,-0.36813332785193176,-1.7526309077816562,0.0,0.009912005664003238,0.042,32/87,20.48%,ECI1;D2HGDH;ACADS;ALDH9A1;EPHX1;CPT2;ACSS1;ACAA1;ECHS1;HSD17B7;FH;HADH;HSD17B10;HIBCH;GCDH;ALDH3A2;CBR1;ACOT8;GRHPR;BLVRA;GSTZ1;ALDH1A1;HSDL2;G0S2;ACSL5;CBR3;HMGCL;ACSM3;GPD1;ERP29;ENO3;DHCR24,TCGA-MESO,Remodelin
prerank,IL-2/STAT5 Signaling,0.3841874983391353,1.7095794578248948,0.0,0.0073209791809654545,0.078,31/83,23.54%,ITGAV;ADAM19;EMP1;DENND5A;CKAP4;CD44;COL6A1;BMPR2;ENPP1;ITGA6;BHLHE40;ECM1;AHNAK;BMP2;ALCAM;IKZF4;HUWE1;CDCP1;ETV4;HIPK2;ANXA4;GLIPR2;CA2;ARL4A;IGF1R;HK2;IL4R;GADD45B;GUCY1B1;IGF2R;AHR,TCGA-MESO,Remodelin
prerank,G2-M Checkpoint,0.38169425182675576,1.702821932984777,0.0033444816053511705,0.006972361124729004,0.08,51/83,36.22%,HIF1A;CASP8AP2;CCND1;DR1;CDC27;FOXN3;HMGA1;CENPE;INCENP;GSPT1;BRCA2;DKC1;CCNA2;CUL4A;CBX1;CDK4;CDKN3;ABL1;CHEK1;ATRX;CENPF;BUB1;BUB3;FBXO5;G3BP1;AURKA;ESPL1;E2F3;ARID4A;HMMR;BARD1;CDC45;DMD;CENPA;CDK1;CCNT1;CCNB2;CDC25A;CDC20;EXO1;AURKB;CUL3;CUL1;CDC7;HNRNPU;CDC6;BIRC5;CTCF;ILF3;HUS1;EZH2,TCGA-MESO,Remodelin
prerank,Allograft Rejection,0.3452931093642497,1.5810078461619193,0.007272727272727273,0.02261369124787107,0.244,19/83,13.68%,INHBA;F2R;HIF1A;FLNA;IL11;ETS1;ABCE1;GALNT1;BCAT1;DEGS1;INHBB;AKT1;ICAM1;ACVR2A;EIF3A;GCNT1;BCL10;EIF3J;FAS,TCGA-MESO,Remodelin
prerank,Adipogenesis,-0.31382508394890896,-1.5131685112142397,0.0053475935828877,0.06478203701830687,0.3,20/94,10.18%,ATP5PO;EPHX2;ACADS;COX8A;AGPAT3;APOE;COX7B;ELMOD3;COX6A1;AIFM1;CPT2;ABCB8;C3;ALDH2;ECHS1;CYC1;DGAT1;HADH;ESRRA;HIBCH,TCGA-MESO,Remodelin
prerank,TGF-beta Signaling,0.46161248409425676,1.4939069972060615,0.053691275167785234,0.04621368107984443,0.44,9/21,21.70%,BMPR2;BMP2;ACVR1;APC;CTNNB1;HIPK2;ID3;ENG;BCAR3,TCGA-MESO,Remodelin
prerank,Apoptosis,0.3292303174035014,1.4878967466107273,0.01694915254237288,0.04435652091996717,0.452,33/91,25.44%,CAV1;F2R;EMP1;ANKH;CD44;GADD45A;CCND1;IGFBP6;DNM1L;HGF;BMP2;FEZ1;ANXA1;CDKN1A;BNIP3L;BCL10;DAP;BGN;FAS;CTNNB1;GSN;APP;IER3;IL6;CDK2;H1-0;GADD45B;BCL2L2;IGF2R;ATF3;ENO2;BRCA1;HMOX1,TCGA-MESO,Remodelin
prerank,Coagulation,0.3564784571774585,1.457121440726957,0.03832752613240418,0.056398654431141275,0.54,10/52,5.88%,FBN1;FN1;ITGA2;ADAM9;GNG12;ITGB3;F3;CAPN2;DUSP14;ARF4,TCGA-MESO,Remodelin
prerank,Bile Acid Metabolism,-0.36387728117333634,-1.4560635762311391,0.048458149779735685,0.0824112470921412,0.438,13/37,23.12%,EPHX2;ALDH9A1;ISOC1;CYP27A1;FDXR;ABCD1;HSD17B6;ALDH1A1;ACSL5;GSTK1;DHCR24;EFHC1;GNPAT,TCGA-MESO,Remodelin
prerank,Cholesterol Homeostasis,0.37423880747719585,1.3916667528117495,0.0706713780918728,0.08412704146548022,0.728,19/37,28.00%,ANTXR2;ERRFI1;CPEB2;CYP51A1;ANXA5;HMGCS1;ALCAM;ATXN2;CTNNB1;ACTG1;GPX8;FADS2;GNAI1;ALDOC;FDPS;ATF3;HMGCR;ABCA2;FASN,TCGA-MESO,Remodelin
prerank,Myc Targets V1,0.3133556788124594,1.3505766787627438,0.055944055944055944,0.10774041027987494,0.826,41/74,36.94%,DDX21;IARS1;ABCE1;CCT5;EIF2S1;EIF4A1;EIF4E;EIF4G2;CTPS1;GSPT1;EIF3J;CCT2;DHX15;CCNA2;AP3S1;EPRS1;CDK4;CDK2;BUB3;G3BP1;HDAC2;DDX18;CAD;CSTF2;GNL3;CDC45;FAM120A;CDC20;HPRT1;GLO1;CCT4;EIF4H;HNRNPR;CUL1;HNRNPA2B1;HNRNPC;HNRNPU;DEK;AIMP2;HNRNPA3;ETF1,TCGA-MESO,Remodelin
prerank,mTORC1 Signaling,0.2966802395998054,1.3496094644850645,0.06666666666666667,0.10319094464598925,0.832,30/87,26.64%,DDIT4;ACLY;ERO1A;ATP2A2;CYP51A1;GAPDH;ACTR2;GBE1;HMGCS1;BHLHE40;ELOVL6;BCAT1;ACTR3;ADD3;CDKN1A;FADS1;EPRS1;ELOVL5;ADIPOR2;BUB1;HK2;FADS2;ALDOA;CCT6A;AURKA;EGLN3;AK4;HMGCR;GMPS;CTH,TCGA-MESO,Remodelin
prerank,Spermatogenesis,0.35215152048722276,1.275318044464421,0.1282051282051282,0.1633909444479108,0.93,19/33,36.22%,CHFR;CAMK4;ACE;CDKN3;ARL4A;BUB1;HSPA4L;IL13RA2;AURKA;GMCL1;CDK1;CCNB2;CSNK2A2;AGFG1;GFI1;CNIH2;BRAF;CHRM4;EZH2,TCGA-MESO,Remodelin
prerank,Estrogen Response Early,0.2858979037758663,1.2673781898579308,0.11029411764705882,0.1650933855881485,0.944,21/78,18.58%,FLNB;CHPT1;DYNLT3;GJA1;CD44;DLC1;CCND1;ABHD2;BHLHE40;INHBB;ADD3;FARP1;FKBP5;DEPTOR;CA12;AREG;FOS;ELF1;IGFBP4;ELOVL5;IGF1R,TCGA-MESO,Remodelin
prerank,KRAS Signaling Dn,-0.3232202375562367,-1.2655399198571304,0.13596491228070176,0.2619601496915141,0.872,20/37,35.74%,GPRC5C;CNTFR;BTG2;FGGY;CCDC106;HSD11B2;CPEB3;DTNB;AKR1B10;CELSR2;ADRA2C;CLSTN3;GAMT;GTF3C5;CAMK1D;GPR19;ASB7;IDUA;CDKAL1;DLK2,TCGA-MESO,Remodelin
prerank,Interferon Gamma Response,-0.2643217075920432,-1.2249395065898587,0.11214953271028037,0.29088702336401334,0.926,32/79,29.56%,CASP1;IFI35;ISOC1;IFITM3;CMTR1;HLA-DMA;HLA-DRB1;IRF5;IRF7;HLA-A;DHX58;IRF9;C1S;CCL2;IL18BP;HLA-B;IFITM2;IFIT1;C1R;EIF4E3;IFI27;BST2;CFB;ISG20;IFIT3;CD74;CMPK2;ISG15;IRF1;IFIH1;BATF2;HERC6,TCGA-MESO,Remodelin
prerank,Glycolysis,0.2510669088931848,1.1752172577867646,0.14930555555555555,0.26457205317877935,0.99,44/100,31.70%,COL5A1;DDIT4;CHPF2;CHST6;ADORA2B;ERO1A;CD44;FUT8;EXT2;ANGPTL4;CITED2;IGFBP3;B3GNT3;ARPP19;DSC2;CAPN5;HOMER1;IER3;GPC1;IL13RA1;DEPDC1;HK2;GLCE;ALDOA;GNE;AURKA;ENO2;HMMR;EXT1;EGLN3;B4GALT4;AK4;CTH;EGFR;CENPA;CHST2;CDK1;ENO1;DCN;COPB2;CACNA1H;GPC4;HDLBP;CXCR4,TCGA-MESO,Remodelin
prerank,Pperoxisome,-0.2673360512468228,-1.1563980457214182,0.19724770642201836,0.36975321128754934,0.98,22/55,31.90%,EPHX2;FIS1;ALDH9A1;ISOC1;ACAA1;ACOT8;ABCD1;ALDH1A1;ACSL5;GSTK1;HSD11B2;ABCB1;HMGCL;DHCR24;ECI2;GNPAT;CTBP1;HRAS;FABP6;DHRS3;IDH1;CEL,TCGA-MESO,Remodelin
prerank,Apical Surface,0.35299278324757644,1.146548975398571,0.2730496453900709,0.2962556241897354,0.992,9/21,25.06%,ATP8B1;DCBLD2;ADAM10;AFAP1L2;CRYBG1;APP;ADIPOR2;GATA3;BRCA1,TCGA-MESO,Remodelin
prerank,Unfolded Protein Response,0.27418152441462673,1.131900473004379,0.2755102040816326,0.30804427784523875,0.996,16/61,20.84%,DDIT4;ERO1A;FKBP14;DCTN1;IARS1;EIF2S1;IGFBP1;BAG3;EIF4A1;EIF4E;DKC1;DDX10;ALDH18A1;EXOSC10;EIF4G1;EDC4,TCGA-MESO,Remodelin
prerank,PI3K/AKT/mTOR  Signaling,0.2813499284979768,1.0598945180601147,0.35251798561151076,0.41277669036381764,1.0,18/38,33.72%,ACTR2;CLTC;ACTR3;AKT1;EIF4E;CDKN1A;CAMK4;ARHGDIA;CDK4;CDK2;ATF1;EGFR;CDK1;ITPR2;CFL1;CXCR4;DUSP3;CAB39,TCGA-MESO,Remodelin
prerank,Estrogen Response Late,0.22381650758847382,1.0232291512511327,0.39862542955326463,0.47176738460197626,1.0,20/83,19.94%,CAV1;FLNB;CHPT1;DYNLT3;CD44;CCND1;ABHD2;DLG5;ADD3;FARP1;FKBP5;GJB3;CA12;AREG;FOS;IGFBP4;CA2;ELOVL5;HSPA4L;DUSP2,TCGA-MESO,Remodelin
prerank,Wnt-beta Catenin Signaling,0.3156143268436906,1.0167036941257717,0.42338709677419356,0.46786947409388424,1.0,9/19,23.64%,DKK1;ADAM17;FZD1;CTNNB1;FZD8;HEY1;CSNK1E;GNAI1;HDAC2,TCGA-MESO,Remodelin
prerank,heme Metabolism,-0.22376698735839992,-1.0166494356787765,0.4026548672566372,0.6466403695087825,1.0,15/74,15.26%,HAGH;FBXO9;ALDH1L1;ATP6V0A1;DCAF11;BSG;C3;CCND3;BTG2;BCAM;BLVRB;BLVRA;EZH1;FN3K;E2F2,TCGA-MESO,Remodelin
prerank,Complement,0.2262465263382924,1.0151756122863114,0.4558303886925795,0.45422608607234555,1.0,13/84,9.64%,FN1;ADAM9;CDH13;F3;DOCK9;COL4A2;ANXA5;DYRK2;GNAI3;CALM1;DOCK10;CD55;DGKH,TCGA-MESO,Remodelin
prerank,DNA Repair,-0.23594229351679338,-1.0136654271184504,0.4228855721393035,0.5910387377364216,1.0,28/53,41.24%,COX17;CCNO;APRT;BCAM;EDF1;BCAP31;CETN2;CLP1;GTF2F1;AAAS;IMPDH2;GTF2H5;DGUOK;GPX4;CMPK2;GTF2B;EIF1B;GTF3C5;GUK1;CSTF3;ITPA;GTF2A2;ALYREF;AK3;DDB2;HCLS1;ADRM1;FEN1,TCGA-MESO,Remodelin
prerank,p53 Pathway,0.22131965323645758,0.9843363904996489,0.4664310954063604,0.49672450141819374,1.0,21/79,17.58%,F2R;DDIT4;CDH13;GADD45A;CCNK;EPHA2;BMP2;INHBB;CDKN1A;BTG1;APAF1;DGKA;CSRNP2;FAS;HBEGF;ELP1;APP;FOS;AEN;IER3;CDK5R1,TCGA-MESO,Remodelin
prerank,Xenobiotic Metabolism,-0.20622156465635547,-0.95900516529487,0.5429864253393665,0.6737589304596485,1.0,20/82,18.98%,CYB5A;GSTM4;APOE;ALDH9A1;EPHX1;DCXR;CYP27A1;ALDH2;ATOH8;BLVRB;CES1;CBR1;DHPS;AHCY;DHRS1;GCNT2;ACOX2;CNDP2;HES6;CASP6,TCGA-MESO,Remodelin
prerank,UV Response Up,-0.17024365661464536,-0.7838665571695715,0.8787878787878788,1.0,1.0,21/79,25.14%,APOM;CREG1;EPHX1;BSG;CCND3;ACAA1;HLA-F;BTG2;DGAT1;GRINA;ABCB1;CDC34;CLTB;BTG3;ATP6V1F;BAK1;EIF2S3;AQP3;ARRB2;ALAS1;CTSV,TCGA-MESO,Remodelin
prerank,IL-6/JAK/STAT3 Signaling,0.1712619165698704,0.6738224122785486,0.9471830985915493,0.9616411194997331,1.0,9/41,20.56%,ITGB3;CD44;CBL;CXCL3;FAS;IL6;IL13RA1;ITGA4;IL4R,TCGA-MESO,Remodelin
prerank,Myc Targets V2,-0.21768398567860509,-0.6640809673999046,0.907258064516129,1.0,1.0,4/15,20.60%,DCTPP1;EXOSC5;HSPE1;IMP4,TCGA-MESO,Remodelin
prerank,Reactive Oxygen Species Pathway,-0.19109845760857302,-0.6223306407143362,0.9493087557603687,0.9855365631637504,1.0,7/18,33.82%,ATOX1;GLRX2;FES;GPX4;GSR;GCLC;GPX3,TCGA-MESO,Remodelin
prerank,E2F Targets,-0.6756943828983049,-2.845561144784385,0.0,0.0,0.0,45/74,20.46%,CDC25B;DDX39A;CENPM;AURKB;E2F8;CDC20;AURKA;CHEK2;ESPL1;CDCA8;BUB1B;ASF1B;CDK1;CCNB2;DLGAP5;CKS2;BIRC5;HMGB3;CDCA3;CDKN3;DEPDC1;ATAD2;GINS1;GSPT1;CTPS1;HMMR;EZH2;DNMT1;HMGB2;H2AX;CKS1B;EIF2S1;CSE1L;DSCC1;CIT;CHEK1;DIAPH3;HMGA1;EED;CCNE1;ANP32E;ILF3;BRCA2;CNOT9;CENPE,TCGA-UVM,Serdemetan
prerank,G2-M Checkpoint,-0.5465982071084531,-2.3808408995343466,0.0,0.0,0.0,39/83,20.46%,CDC25B;DDX39A;E2F2;AURKB;CENPA;CDC20;AURKA;ESPL1;CDK1;CCNB2;CKS2;CDC6;BIRC5;BUB1;CDC45;HMGB3;CDKN3;CCNA2;DTYMK;GSPT1;H2BC12;HMMR;EZH2;CHAF1A;CENPF;H2AX;CKS1B;CCNF;DKC1;CHEK1;HMGA1;CDC27;EXO1;DBF4;ILF3;BCL3;G3BP1;BRCA2;CENPE,TCGA-UVM,Serdemetan
prerank,Interferon Alpha Response,-0.5843915520838395,-2.2193303949514345,0.0,0.0,0.0,37/45,35.90%,ISG20;HELZ2;IRF1;IFI35;ISG15;CASP8;CXCL10;BATF2;GBP4;IL4R;BST2;CD74;IFITM1;EPSTI1;CASP1;IFI27;GMPR;B2M;IRF7;DHX58;IFITM3;DDX60;CCRL2;GBP2;ELF1;CMPK2;CSF1;IFI44L;IRF9;HLA-C;C1S;IL7;EIF2AK2;IFITM2;IL15;IFIT3;ADAR,TCGA-UVM,Serdemetan
prerank,mTORC1 Signaling,-0.48770819073512794,-2.1006945725269452,0.0,0.0,0.0,37/87,25.00%,DDX39A;HMBS;CALR;AURKA;HSPA5;GLA;ATP2A2;BUB1;CTSC;COPS5;ENO1;ACLY;IMMT;BCAT1;HSP90B1;AK4;CCNF;HSPE1;ACTR2;GGA2;FADS1;ITGB2;CANX;ATP5MC1;HMGCR;CYP51A1;CORO1A;HSPA4;ACTR3;CACYBP;CCT6A;DAPP1;HSPA9;GCLC;ACACA;EIF2S2;ELOVL5,TCGA-UVM,Serdemetan
prerank,IL-6/JAK/STAT3 Signaling,-0.5471775396991827,-2.0436770917609897,0.0034965034965034965,0.00046110367395507955,0.002,25/41,33.88%,BAK1;HAX1;CD36;CSF2RA;IRF1;IL15RA;CD38;IL1R2;IL12RB1;IL2RG;CXCL10;EBI3;ITGB3;IL4R;HMOX1;CNTFR;IL17RA;ITGA4;IFNAR1;CD14;CSF1;IRF9;A2M;GRB2;IL7,TCGA-UVM,Serdemetan
prerank,Myc Targets V1,-0.48587132757193874,-2.028566050398169,0.0,0.000384253061629233,0.002,32/74,21.00%,CYC1;CCT7;CDC20;C1QBP;AIMP2;HDGF;CAD;CDC45;CCNA2;CCT5;COPS5;GSPT1;EIF3B;CTPS1;COX5A;HNRNPC;CLNS1A;ERH;CBX3;EIF2S1;HSPE1;DHX15;DDX18;CANX;IARS1;CCT2;FAM120A;APEX1;EIF3J;G3BP1;ILF2;HNRNPR,TCGA-UVM,Serdemetan
prerank,Oxidative Phosphorylation,-0.4593044618433696,-1.9711711677941275,0.0,0.0006587195342215422,0.004,54/93,35.74%,CYC1;IDH2;GRPEL1;DECR1;ECH1;BAX;COX6C;ATP5F1B;HADHB;ATP5MC3;ATP5MF;ECI1;COX5A;ATP6V1C1;ECHS1;ATP6V0B;IMMT;ATP6V1H;AIFM1;IDH3B;ACADVL;ATP5PO;CPT1A;DLAT;DLST;ATP5PD;ACO2;COX10;ATP5ME;ATP5MC1;COX6A1;ATP5F1C;DLD;HTRA2;ATP5PF;HSPA9;CASP7;ATP6V0E1;GLUD1;ATP6AP1;ATP5F1D;ATP5F1A;CYCS;ATP6V1E1;HADHA;COX5B;ATP5PB;COX15;ATP6V1F;AFG3L2;ATP6V1G1;ETFB;HSD17B10;COX7B,TCGA-UVM,Serdemetan
prerank,Interferon Gamma Response,-0.46395474571610945,-1.9625829990074133,0.0,0.0005763795924438494,0.004,52/79,35.90%,ISG20;HELZ2;IRF1;IFI35;IL15RA;IL18BP;CD38;ISG15;CASP8;HLA-DMA;BPGM;CXCL10;BATF2;GBP4;CCL5;IL4R;GCH1;BST2;IL10RA;APOL6;CD74;HLA-DRB1;CIITA;EPSTI1;CD86;CASP1;IFI27;HLA-A;IRF8;B2M;HLA-DQA1;IRF7;DHX58;IFITM3;DDX60;ITGB7;CASP7;IDO1;CD69;HLA-B;ARID5B;CMPK2;IFI44L;IRF9;ICAM1;C1S;IL7;EIF2AK2;IFITM2;IL15;IFIT3;ADAR,TCGA-UVM,Serdemetan
prerank,Myc Targets V2,-0.6331502354700956,-1.832675430461934,0.0,0.002049349662022576,0.016,10/15,21.38%,DUSP2;AIMP2;BYSL;FARSA;CBX3;HSPE1;EXOSC5;DDX18;IMP4;GRWD1,TCGA-UVM,Serdemetan
prerank,Glycolysis,-0.3965994350480851,-1.7732616752236112,0.0,0.003458277554663097,0.03,30/100,12.82%,ALG1;CENPA;GUSB;AURKA;HDLBP;EXT1;CLN6;HSPA5;CDK1;GNPDA1;GMPPA;GALK1;HAX1;DEPDC1;ISG20;ADORA2B;GPC4;CHST12;ENO1;GYS1;GPC1;HMMR;CACNA1H;CHPF2;FKBP4;GMPPB;EFNA3;HS6ST2;ECD;AK4,TCGA-UVM,Serdemetan
prerank,Allograft Rejection,-0.41081306345286867,-1.7630280266999532,0.0,0.003772666423268833,0.036,44/83,32.84%,EIF5A;C2;IL27RA;CD7;HLA-DMA;IL12RB1;IL2RG;BCAT1;CCL5;ITGAL;IL4R;CD96;CD247;CD74;HLA-DRA;ITGB2;HCLS1;HLA-DOB;HLA-DMB;HLA-E;CD86;BCL3;IL18;EIF3J;HLA-A;CD4;F2R;IL16;IRF8;B2M;HLA-DQA1;IRF7;CTSS;GBP2;FYB1;EIF4G3;INHBB;ABCE1;CSF1;HLA-DOA;ELF4;ICAM1;GLMN;CD79A,TCGA-UVM,Serdemetan
prerank,Unfolded Protein Response,-0.38652300532458134,-1.5824253450590862,0.010273972602739725,0.021710297982051666,0.198,24/61,25.78%,EXOSC4;CHAC1;EIF4A3;IMP3;CALR;HSPA5;GEMIN4;H2AX;CKS1B;EIF2S1;HSP90B1;FUS;DKC1;HYOU1;EXOSC5;EXOSC2;IARS1;EXOSC1;EXOSC10;GOSR2;CEBPG;HSPA9;ATF6;BANF1,TCGA-UVM,Serdemetan
prerank,PI3K/AKT/mTOR  Signaling,-0.4053036014744018,-1.5271443908578046,0.025362318840579712,0.03440542797972517,0.314,15/38,23.62%,CALR;CDK1;IL2RG;ARPC3;HSP90B1;AKT1S1;ACTR2;ITPR2;CFL1;CLTC;ACTR3;GRK2;CAB39L;DAPP1;ACACA,TCGA-UVM,Serdemetan
prerank,Myogenesis,0.3477007786391219,1.5029748637329463,0.016129032258064516,0.2888842369688089,0.316,17/71,10.92%,ABLIM1;DMPK;ITGB4;DMD;CTF1;CLU;DTNA;EIF4A2;CNN3;GNAO1;CAMK2B;FGF2;GABARAPL2;EFS;AKT2;ATP2A1;HBEGF,TCGA-UVM,Serdemetan
prerank,UV Response Dn,0.34909071737953684,1.441103652839144,0.02912621359223301,0.23471844253715723,0.444,23/61,24.02%,FYN;FBLN5;F3;DLC1;AKT3;EFEMP1;CITED2;BCKDHB;CAV1;DUSP1;DBP;FHL2;ADGRL2;ATP2C1;BHLHE40;IRS1;CAP2;ARHGEF9;DLG1;ADD3;DAB2;ACVR2A;IGFBP5,TCGA-UVM,Serdemetan
prerank,Adipogenesis,-0.32461538324218836,-1.4159135532807754,0.030201342281879196,0.08530417968168973,0.616,25/94,20.12%,CYC1;DGAT1;DHRS7B;GRPEL1;DECR1;ATP1B3;ECH1;ABCB8;CD36;AGPAT3;ACLY;COL4A1;ECHS1;IMMT;ESYT1;AIFM1;ATP5PO;DLAT;ACO2;BCL2L13;COX6A1;DLD;FZD4;FAH;ATL2,TCGA-UVM,Serdemetan
prerank,Mitotic Spindle,-0.33182123757135573,-1.411274867077135,0.02027027027027027,0.08284496008726264,0.626,24/86,23.08%,AURKA;ESPL1;CDK1;CCNB2;FSCN1;DLGAP5;BIRC5;BUB1;ABR;CEP72;ANLN;GEMIN4;ARFIP2;CENPF;ARFGEF1;BIN1;CDC27;CAPZB;ARHGEF2;BRCA2;CENPE;DOCK2;CDC42;ARHGEF7,TCGA-UVM,Serdemetan
prerank,Wnt-beta Catenin Signaling,0.44071547502531966,1.4003363419278776,0.06986899563318777,0.21404647268159932,0.536,7/19,22.66%,HDAC11;HEY2;CTNNB1;AXIN2;GNAI1;HDAC2;FZD8,TCGA-UVM,Serdemetan
prerank,Pperoxisome,-0.33959245958300605,-1.3254720196381298,0.06506849315068493,0.14755317566562545,0.844,15/55,16.28%,IDH2;HSD11B2;CLN6;ECH1;HSD3B7;FIS1;CRABP2;GSTK1;CTPS1;ABCB9;HSD17B11;ITGB1BP1;FADS1;FDPS;IDE,TCGA-UVM,Serdemetan
prerank,Fatty Acid Metabolism,-0.2980168693839953,-1.3011002204562137,0.06354515050167224,0.16369180425405325,0.878,32/87,27.30%,DECR1;GCDH;GRHPR;ECH1;CD36;HADHB;ADSL;ECI1;ENO3;EPHX1;ECHS1;BPHL;CBR3;ACOT2;IDH3B;ACADVL;HSD17B11;CPT1A;CBR1;DLST;ACO2;FASN;APEX1;HSPH1;DLD;ACSS1;GPD2;BLVRA;ELOVL5;CPOX;ACOT8;GSTZ1,TCGA-UVM,Serdemetan
prerank,Spermatogenesis,-0.35829866993630444,-1.2964457991327627,0.11151079136690648,0.16023352669939014,0.894,12/33,18.46%,AURKA;CDK1;CLPB;CCNB2;ACRBP;BUB1;CDKN3;EZH2;GFI1;IDE;ACE;DBF4,TCGA-UVM,Serdemetan
prerank,IL-2/STAT5 Signaling,-0.30341461838744394,-1.2823547117782574,0.10101010101010101,0.16708941027266963,0.918,28/83,24.52%,CD79B;CDC6;DCPS;BATF3;COL6A1;EEF1AKMT1;ECM1;IL1R2;ENO3;CXCL10;CKAP4;GBP4;IL4R;DENND5A;IL10RA;ANXA4;GLIPR2;CCNE1;CST7;CD86;BATF;FAH;IRF8;ITGA6;IFITM3;GSTO1;AHCY;CD81,TCGA-UVM,Serdemetan
prerank,Reactive Oxygen Species Pathway,-0.42327128561455385,-1.2469553665463669,0.17921146953405018,0.20127175368139225,0.962,9/18,29.06%,FES;HHEX;ATOX1;ABCC1;HMOX2;GCLC;FTL;GLRX2;GPX3,TCGA-UVM,Serdemetan
prerank,Inflammatory Response,-0.27545058475818646,-1.1667283664548689,0.18596491228070175,0.30432842481035255,0.996,29/78,27.38%,ITGA5;ATP2A2;ADORA2B;IRF1;IL15RA;EMP3;CXCL10;EBI3;ITGB3;CCL5;IL4R;GCH1;BST2;CALCRL;IL10RA;CD70;IFITM1;IL18;CCR7;CD55;IRF7;GPR132;IL7R;CYBB;CCRL2;CD69;IFNAR1;ATP2B1;CD14,TCGA-UVM,Serdemetan
prerank,Apical Junction,0.25758862977126507,1.1562187938141788,0.2073732718894009,0.7838339962319447,0.978,15/76,10.42%,ITGB4;AMIGO1;ITGA3;CLDN9;CLDN11;AKT3;CRB3;EGFR;AKT2;EPB41L2;CALB2;GRB7;GNAI2;IKBKG;GTF2F1,TCGA-UVM,Serdemetan
prerank,UV Response Up,-0.26504494115247745,-1.155060890626519,0.18021201413427562,0.30789149865455084,0.996,17/79,13.18%,DGAT1;GRINA;IGFBP2;GRPEL1;BAK1;AP2S1;FEN1;IRF1;E2F5;DNAJA1;FKBP4;ATP6V1C1;EPHX1;AGO2;H2AX;GCH1;HMOX1,TCGA-UVM,Serdemetan
prerank,Coagulation,0.2682854111762427,1.106472452684745,0.2764976958525346,0.8117019049612728,0.986,9/52,10.72%,ANG;FYN;CLU;CFI;F3;C3;GP1BA;CTSV;F2RL2,TCGA-UVM,Serdemetan
prerank,Bile Acid Metabolism,0.2904307551576838,1.1016462484157858,0.3051643192488263,0.6942118484404437,0.988,7/37,14.70%,EPHX2;CYP39A1;ABCA3;CROT;BCAR3;CAT;ABCA5,TCGA-UVM,Serdemetan
prerank,Xenobiotic Metabolism,-0.2606647651912764,-1.100626734379902,0.2806451612903226,0.38883068505907686,1.0,28/82,23.90%,ACOX3;ATP2A2;GART;ECH1;HES6;CD36;ENTPD5;EPHX1;GSS;BPHL;ASL;BCAT1;GCH1;HMOX1;CBR1;COMT;ACP2;CYP2S1;ACO2;ATOH8;ARG2;ETS2;FAH;IRF8;GSTO1;GCLC;ENPEP;AHCY,TCGA-UVM,Serdemetan
prerank,Hypoxia,-0.25249868838203005,-1.0995488682188514,0.2857142857142857,0.37426248202687296,1.0,20/90,13.18%,HDLBP;EXT1;HSPA5;CAVIN3;GALK1;GRHPR;CA12;ISG20;ADORA2B;GPC4;HEXA;ENO1;GYS1;GPC1;CHST3;EFNA3;ENO3;AK4;ANXA2;HMOX1,TCGA-UVM,Serdemetan
prerank,Cholesterol Homeostasis,0.29091813509615294,1.084141361795333,0.2930232558139535,0.6506624001913932,0.99,8/37,12.20%,CLU;GSTM2;CTNNB1;FDFT1;ERRFI1;ANTXR2;ACSS2;ETHE1,TCGA-UVM,Serdemetan
prerank,KRAS Signaling Up,0.239854673284329,1.0718977515815618,0.2864321608040201,0.6066176470588236,0.994,17/85,13.92%,BTC;ID2;GFPT2;DCBLD2;ETV1;CROT;ALDH1A3;F2RL1;HKDC1;ANKH;AKT2;HBEGF;CPE;CA2;HDAC9;AKAP12;EPB41L3,TCGA-UVM,Serdemetan
prerank,heme Metabolism,0.242311073602425,1.0630477023264435,0.28708133971291866,0.5636382666945782,0.994,27/74,24.28%,FOXO3;CCDC28A;C3;EZH1;ATG4A;ALDH1L1;ERMAP;CA2;BNIP3L;CAT;IGSF3;BTRC;DMTN;ELL2;ADD1;DAAM1;DCAF11;BTG2;EPOR;FOXJ2;FN3K;CCND3;ADIPOR1;GYPC;GMPS;FBXO7;ALDH6A1,TCGA-UVM,Serdemetan
prerank,TNF-alpha Signaling via NF-kB,0.23277657608188737,1.0551662615157225,0.36363636363636365,0.5272137324680762,0.994,23/88,20.78%,DUSP4;ID2;BTG1;GFPT2;F3;EIF1;CXCL6;F2RL1;IER2;DUSP1;FOSB;EGR1;HBEGF;BCL6;DNAJB4;BHLHE40;HES1;BTG2;EDN1;CD83;CD44;FOSL2;IRS2,TCGA-UVM,Serdemetan
